,id,sub_cls,img,sub_cls,label
0,6215441151,animals,/data2/wangjinhong/data/ord_reg/aesthetics/6215441151.jpg,animals,0
1,3211881282,people,/data2/wangjinhong/data/ord_reg/aesthetics/3211881282.jpg,people,0
2,582578106,urban,/data2/wangjinhong/data/ord_reg/aesthetics/582578106.jpg,urban,0
3,6845661587,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6845661587.jpg,urban,0
4,4304481885,people,/data2/wangjinhong/data/ord_reg/aesthetics/4304481885.jpg,people,0
5,461219758,people,/data2/wangjinhong/data/ord_reg/aesthetics/461219758.jpg,people,0
6,2754858320,people,/data2/wangjinhong/data/ord_reg/aesthetics/2754858320.jpg,people,0
7,2421644309,animals,/data2/wangjinhong/data/ord_reg/aesthetics/2421644309.jpg,animals,0
8,5584430423,nature,/data2/wangjinhong/data/ord_reg/aesthetics/5584430423.jpg,nature,0
9,4370636250,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4370636250.jpg,urban,0
10,11060554,urban,/data2/wangjinhong/data/ord_reg/aesthetics/11060554.jpg,urban,0
11,4976761672,animals,/data2/wangjinhong/data/ord_reg/aesthetics/4976761672.jpg,animals,0
12,122050933,people,/data2/wangjinhong/data/ord_reg/aesthetics/122050933.jpg,people,0
13,6855863116,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6855863116.jpg,nature,0
14,6584141209,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6584141209.jpg,nature,0
15,572909293,animals,/data2/wangjinhong/data/ord_reg/aesthetics/572909293.jpg,animals,0
16,2964902415,people,/data2/wangjinhong/data/ord_reg/aesthetics/2964902415.jpg,people,0
17,5759258,people,/data2/wangjinhong/data/ord_reg/aesthetics/5759258.jpg,people,0
18,6828963811,people,/data2/wangjinhong/data/ord_reg/aesthetics/6828963811.jpg,people,0
19,180168241,nature,/data2/wangjinhong/data/ord_reg/aesthetics/180168241.jpg,nature,0
20,3533478702,urban,/data2/wangjinhong/data/ord_reg/aesthetics/3533478702.jpg,urban,0
21,3542675701,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3542675701.jpg,nature,0
22,1367863371,people,/data2/wangjinhong/data/ord_reg/aesthetics/1367863371.jpg,people,0
23,5081039252,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5081039252.jpg,urban,0
24,6626209577,people,/data2/wangjinhong/data/ord_reg/aesthetics/6626209577.jpg,people,0
25,3724070295,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3724070295.jpg,nature,0
26,3415740065,people,/data2/wangjinhong/data/ord_reg/aesthetics/3415740065.jpg,people,0
27,6171982206,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6171982206.jpg,urban,0
28,8055090166,urban,/data2/wangjinhong/data/ord_reg/aesthetics/8055090166.jpg,urban,0
29,4191806392,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4191806392.jpg,urban,0
30,2788214851,people,/data2/wangjinhong/data/ord_reg/aesthetics/2788214851.jpg,people,0
31,4290518094,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4290518094.jpg,urban,0
32,8268067976,animals,/data2/wangjinhong/data/ord_reg/aesthetics/8268067976.jpg,animals,0
33,2167208743,people,/data2/wangjinhong/data/ord_reg/aesthetics/2167208743.jpg,people,0
34,4462934537,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4462934537.jpg,urban,0
35,8013789381,people,/data2/wangjinhong/data/ord_reg/aesthetics/8013789381.jpg,people,0
36,4276124505,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4276124505.jpg,nature,0
37,3050108499,people,/data2/wangjinhong/data/ord_reg/aesthetics/3050108499.jpg,people,0
38,381480745,animals,/data2/wangjinhong/data/ord_reg/aesthetics/381480745.jpg,animals,0
39,2698240918,people,/data2/wangjinhong/data/ord_reg/aesthetics/2698240918.jpg,people,0
40,3781362117,urban,/data2/wangjinhong/data/ord_reg/aesthetics/3781362117.jpg,urban,0
41,20580799,animals,/data2/wangjinhong/data/ord_reg/aesthetics/20580799.jpg,animals,0
42,3475579719,people,/data2/wangjinhong/data/ord_reg/aesthetics/3475579719.jpg,people,0
43,4885637987,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4885637987.jpg,urban,0
44,6129879012,people,/data2/wangjinhong/data/ord_reg/aesthetics/6129879012.jpg,people,0
45,178446716,people,/data2/wangjinhong/data/ord_reg/aesthetics/178446716.jpg,people,0
46,7005820027,people,/data2/wangjinhong/data/ord_reg/aesthetics/7005820027.jpg,people,0
47,5381223983,nature,/data2/wangjinhong/data/ord_reg/aesthetics/5381223983.jpg,nature,0
48,2065313249,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2065313249.jpg,nature,0
49,2456518228,people,/data2/wangjinhong/data/ord_reg/aesthetics/2456518228.jpg,people,0
50,7929181966,urban,/data2/wangjinhong/data/ord_reg/aesthetics/7929181966.jpg,urban,0
