,id,sub_cls,img,sub_cls,label
0,2141562990,people,/data2/wangjinhong/data/ord_reg/aesthetics/2141562990.jpg,people,0
1,6990690572,people,/data2/wangjinhong/data/ord_reg/aesthetics/6990690572.jpg,people,0
2,2051592026,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2051592026.jpg,nature,0
3,3235173967,animals,/data2/wangjinhong/data/ord_reg/aesthetics/3235173967.jpg,animals,0
4,6132821813,nature,/data2/wangjinhong/data/ord_reg/aesthetics/6132821813.jpg,nature,0
5,459488195,people,/data2/wangjinhong/data/ord_reg/aesthetics/459488195.jpg,people,0
6,8227705,animals,/data2/wangjinhong/data/ord_reg/aesthetics/8227705.jpg,animals,0
7,7048839479,urban,/data2/wangjinhong/data/ord_reg/aesthetics/7048839479.jpg,urban,0
8,8142569393,nature,/data2/wangjinhong/data/ord_reg/aesthetics/8142569393.jpg,nature,0
9,6129879012,people,/data2/wangjinhong/data/ord_reg/aesthetics/6129879012.jpg,people,0
10,7787334616,animals,/data2/wangjinhong/data/ord_reg/aesthetics/7787334616.jpg,animals,0
11,7705472248,urban,/data2/wangjinhong/data/ord_reg/aesthetics/7705472248.jpg,urban,0
12,5006387764,animals,/data2/wangjinhong/data/ord_reg/aesthetics/5006387764.jpg,animals,0
13,3547098490,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3547098490.jpg,nature,0
14,8267744937,nature,/data2/wangjinhong/data/ord_reg/aesthetics/8267744937.jpg,nature,0
15,2390685014,people,/data2/wangjinhong/data/ord_reg/aesthetics/2390685014.jpg,people,0
16,4267243742,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4267243742.jpg,nature,0
17,3336949073,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3336949073.jpg,nature,0
18,3071361440,people,/data2/wangjinhong/data/ord_reg/aesthetics/3071361440.jpg,people,0
19,4103023418,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4103023418.jpg,urban,0
20,2080046687,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2080046687.jpg,nature,0
21,5240717906,nature,/data2/wangjinhong/data/ord_reg/aesthetics/5240717906.jpg,nature,0
22,7250975178,people,/data2/wangjinhong/data/ord_reg/aesthetics/7250975178.jpg,people,0
23,3296910183,people,/data2/wangjinhong/data/ord_reg/aesthetics/3296910183.jpg,people,0
24,7519371360,animals,/data2/wangjinhong/data/ord_reg/aesthetics/7519371360.jpg,animals,0
25,8163928337,people,/data2/wangjinhong/data/ord_reg/aesthetics/8163928337.jpg,people,0
26,5836879431,people,/data2/wangjinhong/data/ord_reg/aesthetics/5836879431.jpg,people,0
27,250898146,animals,/data2/wangjinhong/data/ord_reg/aesthetics/250898146.jpg,animals,0
28,8403446444,people,/data2/wangjinhong/data/ord_reg/aesthetics/8403446444.jpg,people,0
29,4800353427,urban,/data2/wangjinhong/data/ord_reg/aesthetics/4800353427.jpg,urban,0
30,4176075327,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4176075327.jpg,nature,0
31,5889370198,people,/data2/wangjinhong/data/ord_reg/aesthetics/5889370198.jpg,people,0
32,330972174,nature,/data2/wangjinhong/data/ord_reg/aesthetics/330972174.jpg,nature,0
33,8425929533,people,/data2/wangjinhong/data/ord_reg/aesthetics/8425929533.jpg,people,0
34,4267741166,people,/data2/wangjinhong/data/ord_reg/aesthetics/4267741166.jpg,people,0
35,7567719470,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7567719470.jpg,nature,0
36,180168241,nature,/data2/wangjinhong/data/ord_reg/aesthetics/180168241.jpg,nature,0
37,346483297,urban,/data2/wangjinhong/data/ord_reg/aesthetics/346483297.jpg,urban,0
