,id,sub_cls,img,sub_cls,label
0,7025706685,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7025706685.jpg,nature,0
1,281445640,animals,/data2/wangjinhong/data/ord_reg/aesthetics/281445640.jpg,animals,0
2,2754858320,people,/data2/wangjinhong/data/ord_reg/aesthetics/2754858320.jpg,people,0
3,7726210022,urban,/data2/wangjinhong/data/ord_reg/aesthetics/7726210022.jpg,urban,0
4,7952194862,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7952194862.jpg,nature,0
5,8396699835,people,/data2/wangjinhong/data/ord_reg/aesthetics/8396699835.jpg,people,0
6,3542675701,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3542675701.jpg,nature,0
7,8211386418,urban,/data2/wangjinhong/data/ord_reg/aesthetics/8211386418.jpg,urban,0
8,8436942177,urban,/data2/wangjinhong/data/ord_reg/aesthetics/8436942177.jpg,urban,0
9,5808337798,animals,/data2/wangjinhong/data/ord_reg/aesthetics/5808337798.jpg,animals,0
10,61873036,animals,/data2/wangjinhong/data/ord_reg/aesthetics/61873036.jpg,animals,0
11,5208532605,urban,/data2/wangjinhong/data/ord_reg/aesthetics/5208532605.jpg,urban,0
12,6800541023,urban,/data2/wangjinhong/data/ord_reg/aesthetics/6800541023.jpg,urban,0
13,5910222830,people,/data2/wangjinhong/data/ord_reg/aesthetics/5910222830.jpg,people,0
14,3231782486,urban,/data2/wangjinhong/data/ord_reg/aesthetics/3231782486.jpg,urban,0
15,381480745,animals,/data2/wangjinhong/data/ord_reg/aesthetics/381480745.jpg,animals,0
16,7273712452,nature,/data2/wangjinhong/data/ord_reg/aesthetics/7273712452.jpg,nature,0
17,5379853415,nature,/data2/wangjinhong/data/ord_reg/aesthetics/5379853415.jpg,nature,0
18,2065313249,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2065313249.jpg,nature,0
19,3551965518,nature,/data2/wangjinhong/data/ord_reg/aesthetics/3551965518.jpg,nature,0
20,5836879431,people,/data2/wangjinhong/data/ord_reg/aesthetics/5836879431.jpg,people,0
21,4073115802,people,/data2/wangjinhong/data/ord_reg/aesthetics/4073115802.jpg,people,0
22,2086926991,people,/data2/wangjinhong/data/ord_reg/aesthetics/2086926991.jpg,people,0
23,2427778046,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2427778046.jpg,nature,0
24,4250717184,nature,/data2/wangjinhong/data/ord_reg/aesthetics/4250717184.jpg,nature,0
25,5355927666,animals,/data2/wangjinhong/data/ord_reg/aesthetics/5355927666.jpg,animals,0
26,2570962414,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2570962414.jpg,nature,0
27,7519371360,animals,/data2/wangjinhong/data/ord_reg/aesthetics/7519371360.jpg,animals,0
28,3369093330,animals,/data2/wangjinhong/data/ord_reg/aesthetics/3369093330.jpg,animals,0
29,2920639338,nature,/data2/wangjinhong/data/ord_reg/aesthetics/2920639338.jpg,nature,0
30,3874644525,urban,/data2/wangjinhong/data/ord_reg/aesthetics/3874644525.jpg,urban,0
31,4976761672,animals,/data2/wangjinhong/data/ord_reg/aesthetics/4976761672.jpg,animals,0
